Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Arnhem;KD17;Kiesgerechtigden;;2892
Arnhem;KD17;Opkomst;;1471
Arnhem;KD17;AantalStembriefjes;;1471
Arnhem;KD17;AantalGeldigeStemmen;;1459
Arnhem;KD17;AantalBlancoStemmen;;9
Arnhem;KD17;;mr. C.T.graaf van Lynden van Sandenburg;751
Arnhem;KD17;;jhr.mr. W.T. Gevers Deynoot;438
Arnhem;KD17;;mr. B.A. Reigers;198
Arnhem;KD17;;mr. W.G.baron van Brantsen van de Zijp;67
