Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Amsterdam;KD72;Kiesgerechtigden;;5192
Amsterdam;KD72;Opkomst;;1652
Amsterdam;KD72;AantalStembriefjes;;1652
Amsterdam;KD72;AantalGeldigeStemmen;;1639
Amsterdam;KD72;AantalBlancoStemmen;;8
Amsterdam;KD72;;A. Gildemeester;1006
Amsterdam;KD72;;A.baron van Schimmelpenninck van der Oye;633
