Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Rotterdam;KD73;Kiesgerechtigden;;3030
Rotterdam;KD73;Opkomst;;1769
Rotterdam;KD73;AantalStembriefjes;;1769
Rotterdam;KD73;AantalGeldigeStemmen;;1750
Rotterdam;KD73;AantalBlancoStemmen;;18
Rotterdam;KD73;;I.D. Fransen van de Putte;1115
Rotterdam;KD73;;mr. G. Groen van Prinsterer;296
Rotterdam;KD73;;mr. L.G. Greeve;233
Rotterdam;KD73;;mr. J.P.P.baron van Zuylen van Nijevelt;42
