Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Leiden;KD38;Kiesgerechtigden;;4729
Leiden;KD38;Opkomst;;4195
Leiden;KD38;AantalStembriefjes;;4195
Leiden;KD38;AantalGeldigeStemmen;;4163
Leiden;KD38;AantalBlancoStemmen;;32
Leiden;KD38;;mr. W.van der Vlugt;2087
Leiden;KD38;;J.de Lange;2076
