Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Boxmeer;KD75;AantalBlancoStemmen;;53
Boxmeer;KD75;;mr. P.van den Heuvel;1064
Breda;KD61;Kiesgerechtigden;;4197
Breda;KD61;Opkomst;;2905
Breda;KD61;AantalStembriefjes;;2905
Breda;KD61;AantalGeldigeStemmen;;2891
Breda;KD61;AantalBlancoStemmen;;9
Breda;KD61;;jhr.mr. C.J.C.H.van Nispen tot Sevenaer;1869
Breda;KD61;;mr. J.H.van Mierlo;884
Breda;KD61;;jhr.mr. A.F.de Savornin Lohman;116
Brielle;KD50;Kiesgerechtigden;;1277
Brielle;KD50;AantalStembriefjes;;849
Brielle;KD50;Opkomst;;847
Brielle;KD50;AantalGeldigeStemmen;;842
Brielle;KD50;AantalBlancoStemmen;;4
Brielle;KD50;;dr. K.A. Rombach;597
Brielle;KD50;;dr. A. Kuyper;189
Brielle;KD50;;G.F. Lette;43
Delft;KD45;Kiesgerechtigden;;2995
Delft;KD45;Opkomst;;2551
Delft;KD45;AantalStembriefjes;;2550
Delft;KD45;AantalGeldigeStemmen;;2541
Delft;KD45;AantalBlancoStemmen;;7
Delft;KD45;;jhr. F.de Casembroot;1116
Delft;KD45;;C.J. Vaillant;926
Delft;KD45;;W.von Wrangel auf Lindenberg;491
Deventer;KD14;Kiesgerechtigden;;2923
Deventer;KD14;AantalStembriefjes;;2215
Deventer;KD14;Opkomst;;2214
Deventer;KD14;AantalGeldigeStemmen;;2201
Deventer;KD14;AantalBlancoStemmen;;11
Deventer;KD14;;mr. P. Blussé van Oud-Alblas;1299
Deventer;KD14;;mr. J.W. Gefken;898
Dokkum;KD8;Kiesgerechtigden;;2608
Dokkum;KD8;Opkomst;;2215
Dokkum;KD8;AantalStembriefjes;;2215
Dokkum;KD8;AantalGeldigeStemmen;;2202
Dokkum;KD8;AantalBlancoStemmen;;9
Dokkum;KD8;;mr. W.A. Bergsma;1306
Dokkum;KD8;;mr. B.J. Gratama;891
Dordrecht;KD42;Kiesgerechtigden;;2208
Dordrecht;KD42;Opkomst;;1417
Dordrecht;KD42;AantalStembriefjes;;1417
Dordrecht;KD42;AantalGeldigeStemmen;;1410
Dordrecht;KD42;AantalBlancoStemmen;;7
Dordrecht;KD42;;jhr.mr. W.T. Gevers Deynoot;788
Dordrecht;KD42;;mr. L.W.C. Keuchenius;614
Eindhoven;KD60;Kiesgerechtigden;;2392
Eindhoven;KD60;Opkomst;;1310
Eindhoven;KD60;AantalStembriefjes;;1310
Eindhoven;KD60;AantalGeldigeStemmen;;1302
Eindhoven;KD60;AantalBlancoStemmen;;8
Eindhoven;KD60;;mr. P.J.A. Smitz;1127
Eindhoven;KD60;;mr. D.H.van den Acker;150
Goes;KD53;Kiesgerechtigden;;1601
Goes;KD53;Opkomst;;1280
Goes;KD53;AantalStembriefjes;;1280
Goes;KD53;AantalGeldigeStemmen;;1264
Goes;KD53;AantalBlancoStemmen;;14
Goes;KD53;;mr. P.H. Saaymans Vader;719
Goes;KD53;;mr. M.J.de Witt Hamer;531
Gorinchem;KD41;Kiesgerechtigden;;3340
Gorinchem;KD41;Opkomst;;2225
Gorinchem;KD41;AantalStembriefjes;;2225
Gorinchem;KD41;AantalGeldigeStemmen;;2211
Gorinchem;KD41;AantalBlancoStemmen;;11
Gorinchem;KD41;;W.C.M. Begram;1281
Gorinchem;KD41;;jhr.mr. A.F.de Savornin Lohman;536
Gorinchem;KD41;;jhr. F.G.E. Merkes van Gendt;389
Gouda;KD40;Kiesgerechtigden;;3615
Gouda;KD40;Opkomst;;2759
Gouda;KD40;AantalStembriefjes;;2759
Gouda;KD40;AantalGeldigeStemmen;;2750
Gouda;KD40;AantalBlancoStemmen;;7
Gouda;KD40;;dr. A. Kuyper;1528
Gouda;KD40;;mr. J.G. Patijn;1216
Groningen;KD1;Kiesgerechtigden;;1632
Groningen;KD1;Opkomst;;868
Groningen;KD1;AantalStembriefjes;;868
Groningen;KD1;AantalGeldigeStemmen;;865
Groningen;KD1;AantalBlancoStemmen;;2
Groningen;KD1;;mr. S.van Houten;615
Groningen;KD1;;mr. O.W. Star Numan;246
Haarlem;KD33;Kiesgerechtigden;;2579
Haarlem;KD33;AantalStembriefjes;;1382
Haarlem;KD33;Opkomst;;1380
Haarlem;KD33;AantalGeldigeStemmen;;1358
Haarlem;KD33;AantalBlancoStemmen;;15
Haarlem;KD33;;mr. J. Kappeyne van de Coppello;840
Haarlem;KD33;;mr. M.J.van Lennep;399
Haarlem;KD33;;dr. C.G.von Reeken;96
Haarlemmermeer;KD76;Kiesgerechtigden;;1412
Haarlemmermeer;KD76;AantalStembriefjes;;1102
Haarlemmermeer;KD76;Opkomst;;1101
Haarlemmermeer;KD76;AantalGeldigeStemmen;;1091
Haarlemmermeer;KD76;AantalBlancoStemmen;;2
Haarlemmermeer;KD76;;mr. F.J.J.baron van Heemstra;557
Haarlemmermeer;KD76;;jhr.mr. J.W.H. Rutgers van Rozenburg;449
Haarlemmermeer;KD76;;mr. H.A.des Amorie van der Hoeven;84
Hoorn;KD35;Kiesgerechtigden;;3802
Hoorn;KD35;Opkomst;;1961
Hoorn;KD35;AantalStembriefjes;;1961
Hoorn;KD35;AantalGeldigeStemmen;;1925
Hoorn;KD35;AantalBlancoStemmen;;10
Hoorn;KD35;;K.H.de Jong;1592
Hoorn;KD35;;A. Brummelkamp sr.;318
Leeuwarden;KD7;Kiesgerechtigden;;3135
Leeuwarden;KD7;Opkomst;;2078
Leeuwarden;KD7;AantalStembriefjes;;2078
Leeuwarden;KD7;AantalGeldigeStemmen;;2058
Leeuwarden;KD7;AantalBlancoStemmen;;14
Leeuwarden;KD7;;J.K.H.de Roo van Alderwerelt;1441
Leeuwarden;KD7;;C.J.de Bordes;547
Leiden;KD38;Kiesgerechtigden;;2919
Leiden;KD38;Opkomst;;1883
Leiden;KD38;AantalStembriefjes;;1883
Leiden;KD38;AantalGeldigeStemmen;;1867
Leiden;KD38;AantalBlancoStemmen;;15
Leiden;KD38;;O.baron van Wassenaer van Catwijck;1248
Leiden;KD38;;G.J. Grashuis;610
Maastricht;KD64;Kiesgerechtigden;;2405
Maastricht;KD64;Opkomst;;1108
Maastricht;KD64;AantalStembriefjes;;1101
Maastricht;KD64;AantalGeldigeStemmen;;1060
Maastricht;KD64;AantalBlancoStemmen;;39
Maastricht;KD64;;C.A.baron van Bieberstein Rogalla Zawadsky;1008
Middelburg;KD51;Kiesgerechtigden;;2903
Middelburg;KD51;Opkomst;;2193
Middelburg;KD51;AantalStembriefjes;;2193
Middelburg;KD51;AantalGeldigeStemmen;;2176
Middelburg;KD51;AantalBlancoStemmen;;13
Middelburg;KD51;;jhr. J.L.de Jonge;1099
Middelburg;KD51;;mr. J.P.R. Tak van Poortvliet;1059
Nijmegen;KD23;Kiesgerechtigden;;2574
Nijmegen;KD23;Opkomst;;1998
Nijmegen;KD23;AantalStembriefjes;;1990
Nijmegen;KD23;AantalGeldigeStemmen;;1978
Nijmegen;KD23;AantalBlancoStemmen;;11
Nijmegen;KD23;;jhr.mr. C.J.C.H.van Nispen tot Sevenaer;1437
Nijmegen;KD23;;mr. W. Francken;517
Roermond;KD65;Kiesgerechtigden;;2036
Roermond;KD65;Opkomst;;1675
Roermond;KD65;AantalStembriefjes;;1675
Roermond;KD65;AantalGeldigeStemmen;;1645
Roermond;KD65;AantalBlancoStemmen;;27
Roermond;KD65;;J.H. Arnoldts;1281
Roermond;KD65;;jhr.mr. P.van Meeuwen;361
Rotterdam;KD73;Kiesgerechtigden;;2819
Rotterdam;KD73;Opkomst;;1534
Rotterdam;KD73;AantalStembriefjes;;1533
Rotterdam;KD73;AantalGeldigeStemmen;;1526
Rotterdam;KD73;AantalBlancoStemmen;;6
Rotterdam;KD73;;dr. R.P. Mees R.Az.;1088
Rotterdam;KD73;;mr. J.G.de Bruijn;260
Rotterdam;KD73;;mr. B.J.L.baron van Geer van Jutphaas;161
's-Gravenhage;KD74;Kiesgerechtigden;;2367
's-Gravenhage;KD74;Opkomst;;837
's-Gravenhage;KD74;AantalStembriefjes;;837
's-Gravenhage;KD74;AantalGeldigeStemmen;;763
's-Gravenhage;KD74;AantalBlancoStemmen;;71
's-Gravenhage;KD74;;mr. W. Wintgens;656
's-Gravenhage;KD74;;mr. J.W. Gefken;71
's-Hertogenbosch;KD55;Kiesgerechtigden;;2833
's-Hertogenbosch;KD55;AantalStembriefjes;;1399
's-Hertogenbosch;KD55;Opkomst;;1398
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;1367
's-Hertogenbosch;KD55;AantalBlancoStemmen;;31
's-Hertogenbosch;KD55;;jhr.mr. J.M.B.J.van der Does de Willebois;1343
Sneek;KD10;Kiesgerechtigden;;4309
Sneek;KD10;AantalStembriefjes;;3785
Sneek;KD10;Opkomst;;3781
Sneek;KD10;AantalGeldigeStemmen;;3769
Sneek;KD10;AantalBlancoStemmen;;8
Sneek;KD10;;A. Moens;2166
Sneek;KD10;;J. Binkes;1593
Steenwijk;KD70;Kiesgerechtigden;;1511
Steenwijk;KD70;Opkomst;;1132
Steenwijk;KD70;AantalStembriefjes;;1132
Steenwijk;KD70;AantalGeldigeStemmen;;1122
Steenwijk;KD70;AantalBlancoStemmen;;5
Steenwijk;KD70;;jhr. C.M. Storm van 's Gravesande;664
Steenwijk;KD70;;mr. L.W.C. Keuchenius;455
Tiel;KD71;Kiesgerechtigden;;2988
Tiel;KD71;Opkomst;;2275
Tiel;KD71;AantalStembriefjes;;2275
Tiel;KD71;AantalGeldigeStemmen;;2259
Tiel;KD71;AantalBlancoStemmen;;15
Tiel;KD71;;mr. D.J.baron van Mackay;1350
Tiel;KD71;;mr. J.W. Gefken;893
Tilburg;KD57;Kiesgerechtigden;;3529
Tilburg;KD57;AantalStembriefjes;;1578
Tilburg;KD57;Opkomst;;1577
Tilburg;KD57;AantalGeldigeStemmen;;1556
Tilburg;KD57;AantalBlancoStemmen;;8
Tilburg;KD57;;F.H.H. Borret;1339
Tilburg;KD57;;mr. C.C.A. Beens;144
Tilburg;KD57;;jhr.mr. A.F.de Savornin Lohman;46
Utrecht;KD25;Kiesgerechtigden;;3110
Utrecht;KD25;AantalStembriefjes;;1703
Utrecht;KD25;Opkomst;;1699
Utrecht;KD25;AantalGeldigeStemmen;;1687
Utrecht;KD25;AantalBlancoStemmen;;14
Utrecht;KD25;;J.N. Bastert;741
Utrecht;KD25;;mr. N.P.J. Kien;663
Utrecht;KD25;;J. Wolbers;264
Zutphen;KD19;Kiesgerechtigden;;3112
Zutphen;KD19;Opkomst;;2632
Zutphen;KD19;AantalStembriefjes;;2632
Zutphen;KD19;AantalGeldigeStemmen;;2621
Zutphen;KD19;AantalBlancoStemmen;;6
Zutphen;KD19;;mr. J. Dam;1467
Zutphen;KD19;;mr. Æ.baron van Mackay 2;1114
Zutphen;KD19;;jhr. F.J.van Nispen;35
Zwolle;KD12;Kiesgerechtigden;;2767
Zwolle;KD12;AantalStembriefjes;;1984
Zwolle;KD12;Opkomst;;1983
Zwolle;KD12;AantalGeldigeStemmen;;1974
Zwolle;KD12;AantalBlancoStemmen;;7
Zwolle;KD12;;mr. A.van Naamen van Eemnes;1065
Zwolle;KD12;;mr. J.W. Gefken;886
