Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Sittard;KD67;Kiesgerechtigden;;6769
Sittard;KD67;Opkomst;;4942
Sittard;KD67;AantalStembriefjes;;4942
Sittard;KD67;AantalGeldigeStemmen;;4738
Sittard;KD67;AantalBlancoStemmen;;204
Sittard;KD67;;J.H.J. Beckers;2582
Sittard;KD67;;J.L.M.H.van Wessem;716
Sittard;KD67;;A.G. Snijders;542
Sittard;KD67;;J. Claessen;451
Sittard;KD67;;mr. L.G. Schons;361
Sittard;KD67;;A. Kamps;39
Sittard;KD67;;mr. H.A.E. Gadiot;30
Sittard;KD67;;jhr.mr. C.J.M. Ruijs de Beerenbrouck;9
Sittard;KD67;;J.H.ten Dijck;8
