Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Tilburg;KD57;Kiesgerechtigden;;3081
Tilburg;KD57;AantalStembriefjes;;1505
Tilburg;KD57;Opkomst;;1504
Tilburg;KD57;AantalGeldigeStemmen;;1490
Tilburg;KD57;AantalBlancoStemmen;;5
Tilburg;KD57;;mr. C.C.A. Beens;525
Tilburg;KD57;;mr. H.A.van Mens;270
